timestamp,event_type,query_type,zone_id,cache_key,latency_ms
1777516403.1298447,hit,Q3,Z1,density:Z1:conf=0.7,0.6954669952392578
1777516403.1791315,hit,Q2,Z1,area:Z1:conf=0.5,0.4668235778808594
1777516403.2304916,hit,Q2,Z3,area:Z3:conf=0.7,0.4489421844482422
1777516403.280503,hit,Q3,Z2,density:Z2:conf=0.0,0.6070137023925781
1777516403.331355,hit,Q1,Z1,count:Z1:conf=0.5,0.39076805114746094
1777516403.3819735,hit,Q3,Z2,density:Z2:conf=0.7,0.5388259887695312
1777516403.4322133,hit,Q1,Z1,count:Z1:conf=0.7,0.5342960357666016
1777516403.4813106,hit,Q1,Z1,count:Z1:conf=0.5,0.3571510314941406
1777516403.5328991,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.4818439483642578
1777516403.583918,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.6458759307861328
1777516403.634408,hit,Q1,Z1,count:Z1:conf=0.7,0.3941059112548828
1777516403.6852539,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.41961669921875
1777516403.7355368,hit,Q2,Z3,area:Z3:conf=0.0,0.3573894500732422
1777516403.785509,hit,Q1,Z1,count:Z1:conf=0.7,0.3573894500732422
1777516403.8358912,hit,Q1,Z2,count:Z2:conf=0.7,0.3592967987060547
1777516403.8857584,hit,Q2,Z1,area:Z1:conf=0.0,0.36072731018066406
1777516403.9367723,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.4413127899169922
1777516403.9890065,hit,Q2,Z1,area:Z1:conf=0.7,0.9105205535888672
1777516404.0373194,hit,Q1,Z2,count:Z2:conf=0.5,0.3561973571777344
1777516404.0914156,hit,Q1,Z1,count:Z1:conf=0.0,0.9512901306152344
1777516404.1396744,hit,Q1,Z1,count:Z1:conf=0.5,0.4711151123046875
1777516404.1921785,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.6937980651855469
1777516404.241362,hit,Q2,Z2,area:Z2:conf=0.5,0.8130073547363281
1777516404.2935934,hit,Q1,Z2,count:Z2:conf=0.7,0.9605884552001953
1777516404.3429735,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,0.4546642303466797
1777516404.3943577,hit,Q4,Z2,compare:density:Z2:Z4:conf=0.5,0.8847713470458984
1777516404.443938,hit,Q3,Z1,density:Z1:conf=0.5,0.5514621734619141
1777516404.493484,hit,Q3,Z4,density:Z4:conf=0.7,0.39768218994140625
1777516404.5442054,hit,Q1,Z1,count:Z1:conf=0.7,0.7393360137939453
1777516404.5955358,hit,Q2,Z1,area:Z1:conf=0.5,0.36978721618652344
1777516404.6449068,hit,Q1,Z1,count:Z1:conf=0.0,0.44727325439453125
1777516404.696363,hit,Q1,Z4,count:Z4:conf=0.5,0.5066394805908203
1777516404.746224,hit,Q1,Z1,count:Z1:conf=0.5,0.31495094299316406
1777516404.7973177,hit,Q1,Z2,count:Z2:conf=0.5,0.5357265472412109
1777516404.847414,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.40721893310546875
1777516404.8978803,hit,Q2,Z2,area:Z2:conf=0.5,0.5402565002441406
1777516404.949203,hit,Q2,Z2,area:Z2:conf=0.5,0.5202293395996094
1777516405.1051223,miss,Q5,Z4,confidence_dist:Z4:bins=10,105.83162307739258
1777516405.110091,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.5,0.4379749298095703
1777516405.161623,hit,Q1,Z1,count:Z1:conf=0.5,0.5295276641845703
1777516405.2117326,hit,Q1,Z4,count:Z4:conf=0.7,0.4572868347167969
1777516405.2623498,hit,Q1,Z2,count:Z2:conf=0.0,0.37670135498046875
1777516405.3126073,hit,Q1,Z1,count:Z1:conf=0.0,0.438690185546875
1777516405.3631012,hit,Q3,Z1,density:Z1:conf=0.0,0.560760498046875
1777516405.4128335,hit,Q2,Z3,area:Z3:conf=0.5,0.5843639373779297
1777516405.4639418,hit,Q4,Z2,compare:density:Z2:Z1:conf=0.5,0.6394386291503906
1777516405.513445,hit,Q2,Z2,area:Z2:conf=0.5,0.43845176696777344
1777516405.564247,hit,Q3,Z2,density:Z2:conf=0.7,0.6754398345947266
1777516405.6152275,hit,Q2,Z4,area:Z4:conf=0.5,0.4031658172607422
1777516405.6654975,hit,Q2,Z4,area:Z4:conf=0.0,0.5848407745361328
1777516405.71612,hit,Q1,Z1,count:Z1:conf=0.0,0.3638267517089844
1777516405.7669017,hit,Q1,Z3,count:Z3:conf=0.0,0.63323974609375
1777516405.8163614,hit,Q1,Z1,count:Z1:conf=0.5,0.400543212890625
1777516405.8669925,hit,Q1,Z4,count:Z4:conf=0.0,0.3211498260498047
1777516405.9171245,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.49233436584472656
1777516405.967069,hit,Q2,Z1,area:Z1:conf=0.0,0.36406517028808594
1777516406.0170608,hit,Q2,Z1,area:Z1:conf=0.0,0.44274330139160156
1777516406.066977,hit,Q2,Z1,area:Z1:conf=0.0,0.4169940948486328
1777516406.1170297,hit,Q1,Z1,count:Z1:conf=0.7,0.3535747528076172
1777516406.1685367,hit,Q1,Z1,count:Z1:conf=0.7,0.46825408935546875
1777516406.218543,hit,Q3,Z1,density:Z1:conf=0.0,0.6973743438720703
1777516406.2681136,hit,Q2,Z2,area:Z2:conf=0.7,0.4851818084716797
1777516406.318581,hit,Q2,Z1,area:Z1:conf=0.7,0.39124488830566406
1777516406.3690498,hit,Q1,Z1,count:Z1:conf=0.0,0.3705024719238281
1777516406.4205372,hit,Q5,Z2,confidence_dist:Z2:bins=5,0.6399154663085938
1777516406.4702797,hit,Q2,Z5,area:Z5:conf=0.7,0.49042701721191406
1777516406.5202239,hit,Q2,Z2,area:Z2:conf=0.7,0.4780292510986328
1777516406.5718136,hit,Q2,Z1,area:Z1:conf=0.5,1.201629638671875
1777516406.6211762,hit,Q2,Z3,area:Z3:conf=0.0,0.5559921264648438
1777516406.672303,hit,Q3,Z1,density:Z1:conf=0.7,0.9329319000244141
1777516406.7213738,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.5,0.3216266632080078
1777516406.7719364,hit,Q1,Z2,count:Z2:conf=0.0,0.8139610290527344
1777516406.8217616,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.7,0.5931854248046875
1777516406.875256,hit,Q3,Z4,density:Z4:conf=0.7,1.758575439453125
1777516406.9233828,hit,Q1,Z1,count:Z1:conf=0.0,0.537872314453125
1777516406.9771514,hit,Q1,Z4,count:Z4:conf=0.7,0.6868839263916016
1777516407.0245721,hit,Q2,Z2,area:Z2:conf=0.7,0.3807544708251953
1777516407.0774634,hit,Q3,Z1,density:Z1:conf=0.7,0.4062652587890625
1777516407.125973,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,0.553131103515625
1777516407.1775758,hit,Q3,Z1,density:Z1:conf=0.5,0.42176246643066406
1777516407.2274084,hit,Q1,Z1,count:Z1:conf=0.7,0.4432201385498047
1777516407.2790031,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.5295276641845703
1777516407.329548,hit,Q1,Z2,count:Z2:conf=0.5,0.3497600555419922
1777516407.3791173,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.5629062652587891
1777516407.4290106,hit,Q3,Z1,density:Z1:conf=0.0,0.7083415985107422
1777516407.4801435,hit,Q2,Z1,area:Z1:conf=0.5,0.43773651123046875
1777516407.530856,hit,Q2,Z1,area:Z1:conf=0.7,0.5114078521728516
1777516407.5804775,hit,Q1,Z1,count:Z1:conf=0.5,0.5779266357421875
1777516407.63019,hit,Q1,Z4,count:Z4:conf=0.0,0.4603862762451172
1777516407.6812208,hit,Q3,Z2,density:Z2:conf=0.7,0.4112720489501953
1777516407.7320538,hit,Q1,Z3,count:Z3:conf=0.0,0.32973289489746094
1777516407.7831025,hit,Q2,Z5,area:Z5:conf=0.7,0.7331371307373047
1777516407.833614,hit,Q3,Z1,density:Z1:conf=0.7,0.6692409515380859
1777516407.8836262,hit,Q1,Z2,count:Z2:conf=0.0,0.6241798400878906
1777516407.933958,hit,Q1,Z4,count:Z4:conf=0.7,0.919342041015625
1777516407.9841368,hit,Q5,Z3,confidence_dist:Z3:bins=5,0.6475448608398438
1777516408.0351477,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.49185752868652344
1777516408.0845003,hit,Q3,Z1,density:Z1:conf=0.0,0.33545494079589844
1777516408.1359537,hit,Q1,Z1,count:Z1:conf=0.0,0.7472038269042969
1777516408.1859336,hit,Q2,Z1,area:Z1:conf=0.7,0.4680156707763672
1777516408.237484,hit,Q1,Z1,count:Z1:conf=0.5,0.9648799896240234
1777516408.2870197,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,0.5164146423339844
1777516408.3381064,hit,Q2,Z1,area:Z1:conf=0.0,0.9212493896484375
1777516408.3869498,hit,Q1,Z5,count:Z5:conf=0.7,0.6577968597412109
1777516408.4381237,hit,Q1,Z1,count:Z1:conf=0.5,0.5893707275390625
1777516408.486217,hit,Q1,Z1,count:Z1:conf=0.7,0.44798851013183594
1777516408.5367713,hit,Q3,Z3,density:Z3:conf=0.7,0.5528926849365234
1777516408.5880394,hit,Q2,Z1,area:Z1:conf=0.0,0.6577968597412109
1777516408.6396232,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.0,0.6046295166015625
1777516408.6897635,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.5109310150146484
1777516408.742835,hit,Q1,Z5,count:Z5:conf=0.0,1.3120174407958984
1777516408.8958042,miss,Q4,Z5,compare:density:Z5:Z1:conf=0.5,105.13091087341309
1777516408.9006677,hit,Q3,Z1,density:Z1:conf=0.7,0.5049705505371094
1777516408.951252,hit,Q1,Z2,count:Z2:conf=0.5,0.3991127014160156
1777516409.002188,hit,Q1,Z1,count:Z1:conf=0.0,0.49805641174316406
1777516409.0532155,hit,Q3,Z1,density:Z1:conf=0.7,0.6725788116455078
1777516409.1030402,hit,Q1,Z2,count:Z2:conf=0.7,0.4875659942626953
1777516409.153124,hit,Q1,Z5,count:Z5:conf=0.5,0.4749298095703125
1777516409.205273,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.9191036224365234
1777516409.254208,hit,Q3,Z1,density:Z1:conf=0.5,0.3902912139892578
1777516409.3069046,hit,Q2,Z1,area:Z1:conf=0.0,1.1730194091796875
1777516409.3551452,hit,Q1,Z1,count:Z1:conf=0.0,0.35834312438964844
1777516409.4082022,hit,Q5,Z4,confidence_dist:Z4:bins=10,0.6852149963378906
1777516409.4575744,hit,Q3,Z1,density:Z1:conf=0.0,0.4661083221435547
1777516409.5088294,hit,Q2,Z3,area:Z3:conf=0.7,0.7100105285644531
1777516409.5583754,hit,Q3,Z1,density:Z1:conf=0.7,0.4572868347167969
1777516409.6092193,hit,Q1,Z3,count:Z3:conf=0.5,0.5154609680175781
1777516409.6580536,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.7,0.4444122314453125
1777516409.7095988,hit,Q1,Z2,count:Z2:conf=0.5,0.4496574401855469
1777516409.7588053,hit,Q3,Z2,density:Z2:conf=0.5,0.47087669372558594
1777516409.8103952,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,0.6825923919677734
1777516409.8600473,hit,Q1,Z1,count:Z1:conf=0.5,0.7314682006835938
1777516409.9103687,hit,Q5,Z2,confidence_dist:Z2:bins=5,0.4420280456542969
1777516409.9608004,hit,Q2,Z4,area:Z4:conf=0.0,0.5371570587158203
1777516410.011757,hit,Q3,Z1,density:Z1:conf=0.5,0.5505084991455078
1777516410.0621352,hit,Q1,Z1,count:Z1:conf=0.0,0.40531158447265625
1777516410.1136117,hit,Q1,Z1,count:Z1:conf=0.7,0.6940364837646484
1777516410.1631572,hit,Q3,Z3,density:Z3:conf=0.5,0.7224082946777344
1777516410.21307,hit,Q1,Z1,count:Z1:conf=0.7,0.47469139099121094
1777516410.2635694,hit,Q1,Z1,count:Z1:conf=0.0,0.5183219909667969
1777516410.3147857,hit,Q1,Z1,count:Z1:conf=0.0,0.4000663757324219
1777516410.3646636,hit,Q2,Z4,area:Z4:conf=0.7,0.39315223693847656
1777516410.4161963,hit,Q2,Z1,area:Z1:conf=0.0,1.1205673217773438
1777516410.466362,hit,Q1,Z1,count:Z1:conf=0.0,0.5755424499511719
1777516410.5169783,hit,Q1,Z1,count:Z1:conf=0.0,0.3902912139892578
1777516410.567224,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.44846534729003906
1777516410.6184182,hit,Q2,Z4,area:Z4:conf=0.7,0.44274330139160156
1777516410.6690457,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.5,0.4646778106689453
1777516410.7197614,hit,Q2,Z1,area:Z1:conf=0.7,0.6389617919921875
1777516410.7696617,hit,Q3,Z1,density:Z1:conf=0.7,0.34546852111816406
1777516410.8209887,hit,Q3,Z4,density:Z4:conf=0.0,0.33783912658691406
1777516410.8716748,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.7,0.7040500640869141
1777516410.9217124,hit,Q2,Z1,area:Z1:conf=0.7,0.4744529724121094
1777516410.973491,hit,Q2,Z1,area:Z1:conf=0.0,0.8852481842041016
1777516411.022806,hit,Q3,Z1,density:Z1:conf=0.7,0.48851966857910156
1777516411.0744839,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,0.8618831634521484
1777516411.123966,hit,Q2,Z1,area:Z1:conf=0.5,0.5583763122558594
1777516411.176015,hit,Q1,Z1,count:Z1:conf=0.5,0.7207393646240234
1777516411.2250397,hit,Q3,Z1,density:Z1:conf=0.7,0.3552436828613281
1777516411.2776506,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.7748603820800781
1777516411.326492,hit,Q1,Z1,count:Z1:conf=0.0,0.46634674072265625
1777516411.378507,hit,Q1,Z1,count:Z1:conf=0.5,0.5984306335449219
1777516411.427758,hit,Q1,Z1,count:Z1:conf=0.0,0.3859996795654297
1777516411.478477,hit,Q1,Z1,count:Z1:conf=0.5,0.4744529724121094
1777516411.5290487,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.5,0.4940032958984375
1777516411.5796494,hit,Q1,Z1,count:Z1:conf=0.5,0.6303787231445312
1777516411.6297762,hit,Q1,Z1,count:Z1:conf=0.7,0.5314350128173828
1777516411.6807232,hit,Q1,Z1,count:Z1:conf=0.7,0.5216598510742188
1777516411.731084,hit,Q1,Z4,count:Z4:conf=0.0,0.5035400390625
1777516411.7812362,hit,Q1,Z1,count:Z1:conf=0.5,0.4382133483886719
1777516411.8322008,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.4322528839111328
1777516411.8817382,hit,Q1,Z2,count:Z2:conf=0.7,0.5364418029785156
1777516411.9319448,hit,Q3,Z1,density:Z1:conf=0.7,0.3864765167236328
1777516411.9848175,hit,Q3,Z1,density:Z1:conf=0.5,0.6155967712402344
1777516412.03341,hit,Q3,Z2,density:Z2:conf=0.0,0.6284713745117188
1777516412.0846546,hit,Q3,Z1,density:Z1:conf=0.7,0.377655029296875
1777516412.1345928,hit,Q2,Z2,area:Z2:conf=0.7,0.5624294281005859
1777516412.1851172,hit,Q3,Z3,density:Z3:conf=0.7,0.3497600555419922
1777516412.2356718,hit,Q3,Z1,density:Z1:conf=0.5,0.3807544708251953
1777516412.2861001,hit,Q1,Z2,count:Z2:conf=0.5,0.40149688720703125
1777516412.3360608,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.36025047302246094
1777516412.386599,hit,Q2,Z1,area:Z1:conf=0.7,0.7183551788330078
1777516412.43678,hit,Q1,Z1,count:Z1:conf=0.5,0.4909038543701172
1777516412.4863799,hit,Q1,Z1,count:Z1:conf=0.0,0.3504753112792969
1777516412.5363598,hit,Q1,Z2,count:Z2:conf=0.5,0.3256797790527344
1777516412.5874598,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.4379749298095703
1777516412.6391861,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,0.6794929504394531
1777516412.6889088,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.5950927734375
1777516412.7414308,hit,Q1,Z1,count:Z1:conf=0.7,0.6048679351806641
1777516412.7926495,hit,Q3,Z2,density:Z2:conf=0.5,1.5406608581542969
1777516412.843187,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.7405281066894531
1777516412.891863,hit,Q1,Z1,count:Z1:conf=0.7,0.3674030303955078
1777516412.9432058,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.7,0.45180320739746094
1777516412.9929504,hit,Q5,Z4,confidence_dist:Z4:bins=5,0.42748451232910156
1777516413.0444605,hit,Q1,Z1,count:Z1:conf=0.0,0.6277561187744141
1777516413.093115,hit,Q1,Z3,count:Z3:conf=0.7,0.5586147308349609
1777516413.1446579,hit,Q1,Z3,count:Z3:conf=0.0,0.7719993591308594
1777516413.1945655,hit,Q2,Z1,area:Z1:conf=0.0,0.47969818115234375
1777516413.2450995,hit,Q1,Z5,count:Z5:conf=0.0,0.4677772521972656
1777516413.2946188,hit,Q3,Z1,density:Z1:conf=0.7,0.4966259002685547
1777516413.3467443,hit,Q3,Z5,density:Z5:conf=0.0,0.5059242248535156
1777516413.395906,hit,Q5,Z3,confidence_dist:Z3:bins=10,0.3821849822998047
1777516413.446628,hit,Q2,Z2,area:Z2:conf=0.0,0.36025047302246094
1777516413.497267,hit,Q1,Z2,count:Z2:conf=0.7,0.3554821014404297
1777516413.5472345,hit,Q1,Z4,count:Z4:conf=0.5,0.45108795166015625
1777516413.5981162,hit,Q1,Z1,count:Z1:conf=0.5,0.4277229309082031
1777516413.6480765,hit,Q1,Z1,count:Z1:conf=0.7,0.4787445068359375
1777516413.6987019,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.34046173095703125
1777516413.749258,hit,Q3,Z1,density:Z1:conf=0.5,0.6253719329833984
1777516413.8000758,hit,Q1,Z5,count:Z5:conf=0.5,0.6422996520996094
1777516413.85048,hit,Q3,Z1,density:Z1:conf=0.0,0.6160736083984375
1777516413.8997896,hit,Q1,Z1,count:Z1:conf=0.5,0.48923492431640625
1777516413.9506946,hit,Q1,Z2,count:Z2:conf=0.7,0.629425048828125
1777516414.000497,hit,Q3,Z1,density:Z1:conf=0.7,0.4799365997314453
1777516414.0497754,hit,Q1,Z5,count:Z5:conf=0.0,0.5483627319335938
1777516414.1008563,hit,Q1,Z4,count:Z4:conf=0.7,0.37026405334472656
1777516414.1517775,hit,Q1,Z1,count:Z1:conf=0.5,0.4429817199707031
1777516414.2019796,hit,Q5,Z5,confidence_dist:Z5:bins=10,0.5934238433837891
1777516414.252815,hit,Q1,Z4,count:Z4:conf=0.0,0.52642822265625
1777516414.3019836,hit,Q1,Z5,count:Z5:conf=0.7,0.4570484161376953
1777516414.352173,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.5304813385009766
1777516414.4022107,hit,Q1,Z1,count:Z1:conf=0.7,0.4439353942871094
1777516414.4520078,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.0,0.42366981506347656
1777516414.5024574,hit,Q1,Z1,count:Z1:conf=0.0,0.38695335388183594
1777516414.5525033,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.4799365997314453
1777516414.60398,hit,Q1,Z2,count:Z2:conf=0.7,0.6844997406005859
1777516431.905195,hit,Q1,Z1,count:Z1:conf=0.0,0.45371055603027344
1777516431.9543188,hit,Q1,Z3,count:Z3:conf=0.0,0.5197525024414062
1777516432.0033734,hit,Q3,Z2,density:Z2:conf=0.5,0.4506111145019531
1777516432.0542839,hit,Q2,Z2,area:Z2:conf=0.7,0.4787445068359375
1777516432.1056445,hit,Q1,Z2,count:Z2:conf=0.7,0.6425380706787109
1777516432.1553676,hit,Q1,Z2,count:Z2:conf=0.0,0.32401084899902344
1777516432.2058406,hit,Q1,Z1,count:Z1:conf=0.0,0.32138824462890625
1777516432.2571502,hit,Q2,Z1,area:Z1:conf=0.5,1.3346672058105469
1777516432.3067167,hit,Q4,Z2,compare:density:Z2:Z1:conf=0.0,0.46181678771972656
1777516432.356791,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.4220008850097656
1777516432.408684,hit,Q1,Z1,count:Z1:conf=0.7,0.8783340454101562
1777516432.458182,hit,Q4,Z3,compare:density:Z3:Z2:conf=0.7,0.44846534729003906
1777516432.5101366,hit,Q3,Z1,density:Z1:conf=0.7,0.9586811065673828
1777516432.5591033,hit,Q2,Z5,area:Z5:conf=0.5,0.4253387451171875
1777516432.612128,hit,Q1,Z1,count:Z1:conf=0.7,1.0333061218261719
1777516432.6607969,hit,Q2,Z1,area:Z1:conf=0.5,0.4546642303466797
1777516432.7155023,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.47779083251953125
1777516432.7617688,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.3960132598876953
1777516432.8138306,hit,Q1,Z4,count:Z4:conf=0.0,0.5168914794921875
1777516432.8629966,hit,Q3,Z1,density:Z1:conf=0.0,0.36025047302246094
1777516432.914323,hit,Q1,Z1,count:Z1:conf=0.5,0.5702972412109375
1777516432.9638875,hit,Q2,Z1,area:Z1:conf=0.0,0.5424022674560547
1777516433.1226819,miss,Q4,Z5,compare:density:Z5:Z2:conf=0.0,107.67555236816406
1777516433.1278193,hit,Q3,Z1,density:Z1:conf=0.7,0.331878662109375
1777516433.1805704,hit,Q1,Z1,count:Z1:conf=0.5,0.8416175842285156
1777516433.2294397,hit,Q3,Z2,density:Z2:conf=0.0,0.3314018249511719
1777516433.2815332,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.5,0.43201446533203125
1777516433.3307414,hit,Q2,Z1,area:Z1:conf=0.5,0.3230571746826172
1777516433.3823564,hit,Q3,Z1,density:Z1:conf=0.7,0.47016143798828125
1777516433.4310486,hit,Q2,Z3,area:Z3:conf=0.5,0.7486343383789062
1777516433.4828076,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,0.7603168487548828
1777516433.532333,hit,Q3,Z1,density:Z1:conf=0.0,0.6937980651855469
1777516433.5833519,hit,Q3,Z1,density:Z1:conf=0.7,0.5197525024414062
1777516433.6332028,hit,Q1,Z1,count:Z1:conf=0.5,0.6113052368164062
1777516433.6834056,hit,Q2,Z1,area:Z1:conf=0.0,0.4737377166748047
1777516433.7349215,hit,Q1,Z1,count:Z1:conf=0.0,0.4825592041015625
1777516433.785425,hit,Q3,Z2,density:Z2:conf=0.5,0.5838871002197266
1777516433.8348022,hit,Q3,Z1,density:Z1:conf=0.5,0.46563148498535156
1777516433.8853304,hit,Q1,Z1,count:Z1:conf=0.7,0.41937828063964844
1777516433.9365573,hit,Q1,Z5,count:Z5:conf=0.5,0.5550384521484375
1777516433.98758,hit,Q3,Z1,density:Z1:conf=0.7,0.6861686706542969
1777516434.0381308,hit,Q1,Z4,count:Z4:conf=0.0,0.37789344787597656
1777516434.0883052,hit,Q2,Z2,area:Z2:conf=0.0,0.6134510040283203
1777516434.1389818,hit,Q3,Z1,density:Z1:conf=0.7,0.43392181396484375
1777516434.188968,hit,Q2,Z1,area:Z1:conf=0.5,0.6639957427978516
1777516434.237965,hit,Q5,Z5,confidence_dist:Z5:bins=10,0.7398128509521484
1777516434.288835,hit,Q3,Z1,density:Z1:conf=0.0,0.45013427734375
1777516434.3377385,hit,Q1,Z2,count:Z2:conf=0.7,0.499725341796875
1777516434.3896296,hit,Q1,Z1,count:Z1:conf=0.5,1.4050006866455078
1777516434.4389877,hit,Q1,Z2,count:Z2:conf=0.5,0.6740093231201172
1777516434.4902964,hit,Q1,Z2,count:Z2:conf=0.0,1.2128353118896484
1777516434.5384629,hit,Q1,Z2,count:Z2:conf=0.7,0.4475116729736328
1777516434.589438,hit,Q3,Z5,density:Z5:conf=0.5,0.5223751068115234
1777516434.638934,hit,Q3,Z1,density:Z1:conf=0.7,0.5176067352294922
1777516434.689563,hit,Q3,Z2,density:Z2:conf=0.0,0.4258155822753906
1777516434.7392924,hit,Q3,Z2,density:Z2:conf=0.0,0.43845176696777344
1777516434.7894394,hit,Q4,Z2,compare:density:Z2:Z4:conf=0.0,0.44989585876464844
1777516434.8401773,hit,Q2,Z2,area:Z2:conf=0.7,0.3638267517089844
1777516434.8908098,hit,Q1,Z1,count:Z1:conf=0.5,0.3731250762939453
1777516434.9414475,hit,Q1,Z1,count:Z1:conf=0.7,0.3535747528076172
1777516434.9914925,hit,Q5,Z3,confidence_dist:Z3:bins=5,0.36406517028808594
1777516435.0433805,hit,Q1,Z1,count:Z1:conf=0.7,0.9906291961669922
1777516435.0928547,hit,Q1,Z3,count:Z3:conf=0.7,0.3528594970703125
1777516435.1440516,hit,Q1,Z2,count:Z2:conf=0.0,0.89263916015625
1777516435.1940677,hit,Q1,Z2,count:Z2:conf=0.0,0.4646778106689453
1777516435.2443748,hit,Q1,Z2,count:Z2:conf=0.7,0.9725093841552734
1777516435.2943547,hit,Q3,Z2,density:Z2:conf=0.0,0.4913806915283203
1777516435.3468466,hit,Q1,Z5,count:Z5:conf=0.0,0.7870197296142578
1777516435.3952045,hit,Q1,Z1,count:Z1:conf=0.5,0.4856586456298828
1777516435.447996,hit,Q2,Z1,area:Z1:conf=0.0,0.48542022705078125
1777516435.497767,hit,Q1,Z1,count:Z1:conf=0.7,0.5986690521240234
1777516435.5499535,hit,Q2,Z2,area:Z2:conf=0.5,0.4296302795410156
1777516435.5993142,hit,Q2,Z1,area:Z1:conf=0.7,0.34689903259277344
1777516435.650276,hit,Q1,Z2,count:Z2:conf=0.0,0.6887912750244141
1777516435.6997223,hit,Q2,Z1,area:Z1:conf=0.7,0.4591941833496094
1777516435.7506747,hit,Q1,Z1,count:Z1:conf=0.0,0.530242919921875
1777516435.8001075,hit,Q2,Z1,area:Z1:conf=0.0,0.3859996795654297
1777516435.8510602,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.36907196044921875
1777516435.9019485,hit,Q1,Z3,count:Z3:conf=0.7,0.4420280456542969
1777516435.9529223,hit,Q3,Z3,density:Z3:conf=0.5,0.4222393035888672
1777516436.003312,hit,Q3,Z2,density:Z2:conf=0.0,0.5612373352050781
1777516436.0525916,hit,Q1,Z2,count:Z2:conf=0.7,0.4978179931640625
1777516436.1027052,hit,Q1,Z1,count:Z1:conf=0.5,0.46825408935546875
1777516436.1528578,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,0.5536079406738281
1777516436.2027717,hit,Q2,Z4,area:Z4:conf=0.5,0.370025634765625
1777516436.253208,hit,Q1,Z2,count:Z2:conf=0.7,0.8180141448974609
1777516436.303855,hit,Q1,Z3,count:Z3:conf=0.0,0.6668567657470703
1777516436.3545911,hit,Q1,Z2,count:Z2:conf=0.5,0.4107952117919922
1777516436.4056659,hit,Q2,Z1,area:Z1:conf=0.0,0.4172325134277344
1777516436.4563434,hit,Q1,Z1,count:Z1:conf=0.5,0.537872314453125
1777516436.5070744,hit,Q1,Z1,count:Z1:conf=0.0,0.47087669372558594
1777516436.5583928,hit,Q3,Z3,density:Z3:conf=0.0,0.46181678771972656
1777516436.6104772,hit,Q1,Z1,count:Z1:conf=0.5,0.8027553558349609
1777516436.662684,hit,Q3,Z1,density:Z1:conf=0.7,2.57110595703125
1777516436.711583,hit,Q2,Z1,area:Z1:conf=0.5,1.428365707397461
1777516436.760115,hit,Q1,Z2,count:Z2:conf=0.5,0.3304481506347656
1777516436.8123264,hit,Q3,Z1,density:Z1:conf=0.5,1.1467933654785156
1777516436.860034,hit,Q2,Z5,area:Z5:conf=0.0,0.4544258117675781
1777516436.9118617,hit,Q1,Z5,count:Z5:conf=0.0,0.9796619415283203
1777516436.9606454,hit,Q2,Z2,area:Z2:conf=0.0,0.3516674041748047
1777516437.0137627,hit,Q3,Z2,density:Z2:conf=0.0,0.7674694061279297
1777516437.062785,hit,Q3,Z1,density:Z1:conf=0.7,0.42748451232910156
